小区名称,类型,区域(行政区),商圈板块,城市,数据来源
紫荆家园,住宅,淳安,千岛湖,杭州,fang.com
滨江东方海岸,住宅,淳安,千岛湖,杭州,fang.com
滨江度假村,住宅,淳安,千岛湖,杭州,fang.com
柏润国际花园,住宅,淳安,千岛湖,杭州,fang.com
碧桂园泷悦,住宅,淳安,千岛湖,杭州,fang.com
碧桂园招商珺悦家园,住宅,淳安,千岛湖,杭州,fang.com
碧湖阁,住宅,淳安,千岛湖,杭州,fang.com
滨江城市之星(淳安),住宅,淳安,千岛湖,杭州,fang.com
柏悦国际(公寓住宅),住宅,淳安,千岛湖,杭州,fang.com
朝阳新村,住宅,淳安,千岛湖,杭州,fang.com
淳安新安东路小区(309-313(单号)),住宅,淳安,千岛湖,杭州,fang.com
淳安新安东路小区(263-267(单号)),住宅,淳安,千岛湖,杭州,fang.com
淳安新安东路小区(87-95(单号)),住宅,淳安,千岛湖,杭州,fang.com
淳建新村,住宅,淳安,千岛湖,杭州,fang.com
"淳安人民路34,35号小区",住宅,淳安,千岛湖,杭州,fang.com
淳安新安东路小区(249-253(单号)),住宅,淳安,千岛湖,杭州,fang.com
淳安县林业局职工宿舍,住宅,淳安,千岛湖,杭州,fang.com
淳安农资大楼,住宅,淳安,千岛湖,杭州,fang.com
初阳花园,住宅,淳安,千岛湖,杭州,fang.com
茶苑小区,住宅,淳安,千岛湖,杭州,fang.com
电力小区,住宅,淳安,千岛湖,杭州,fang.com
二轻解困小区,住宅,淳安,千岛湖,杭州,fang.com
风暴巷公租房,住宅,淳安,千岛湖,杭州,fang.com
方邦望湖国际,住宅,淳安,千岛湖,杭州,fang.com
富力湖滨悦居,住宅,淳安,千岛湖,杭州,fang.com
凤凰岛度假村,住宅,淳安,千岛湖,杭州,fang.com
风暴巷1号小区,住宅,淳安,千岛湖,杭州,fang.com
风瀑巷23号小区,住宅,淳安,千岛湖,杭州,fang.com
复兴街93号小区,住宅,淳安,千岛湖,杭州,fang.com
丰家山二区(南区),住宅,淳安,千岛湖,杭州,fang.com
丰家山二区(北区),住宅,淳安,千岛湖,杭州,fang.com
鼓山晟林商业中心,住宅,淳安,千岛湖,杭州,fang.com
广通茗苑,住宅,淳安,千岛湖,杭州,fang.com
光明青溪华府(公寓住宅),住宅,淳安,千岛湖,杭州,fang.com
高志弄小区,住宅,淳安,千岛湖,杭州,fang.com
华庭铭苑,住宅,淳安,千岛湖,杭州,fang.com
红山新村,住宅,淳安,千岛湖,杭州,fang.com
环湖北路89号小区,住宅,淳安,千岛湖,杭州,fang.com
汇宇和庭(淳安),住宅,淳安,千岛湖,杭州,fang.com
辉照山(一期),住宅,淳安,千岛湖,杭州,fang.com
辉照山(二期),住宅,淳安,千岛湖,杭州,fang.com
海外海秀水名苑,住宅,淳安,千岛湖,杭州,fang.com
景秀花园,住宅,淳安,千岛湖,杭州,fang.com
金基观岛,住宅,淳安,千岛湖,杭州,fang.com
九龙湾,住宅,淳安,千岛湖,杭州,fang.com
教师之家,住宅,淳安,千岛湖,杭州,fang.com
久香苑,住宅,淳安,千岛湖,杭州,fang.com
金鸡弄住宅小区,住宅,淳安,千岛湖,杭州,fang.com
交通工程试检中心住宅楼,住宅,淳安,千岛湖,杭州,fang.com
佳逸公寓,住宅,淳安,千岛湖,杭州,fang.com
康盛花园,住宅,淳安,千岛湖,杭州,fang.com
康乐寓小区,住宅,淳安,千岛湖,杭州,fang.com
绿园新村,住宅,淳安,千岛湖,杭州,fang.com
丽湖馨居,住宅,淳安,千岛湖,杭州,fang.com
绿城千岛湖玫瑰园,住宅,淳安,千岛湖,杭州,fang.com
绿城千岛明月,住宅,淳安,千岛湖,杭州,fang.com
绿城千岛湖柳岸晓风,住宅,淳安,千岛湖,杭州,fang.com
玲珑湾,住宅,淳安,千岛湖,杭州,fang.com
炉峰路44-45号小区,住宅,淳安,千岛湖,杭州,fang.com
炉峰路20幢,住宅,淳安,千岛湖,杭州,fang.com
龙门路62-126号小区,住宅,淳安,千岛湖,杭州,fang.com
李家巷小区,住宅,淳安,千岛湖,杭州,fang.com
李家坞社区,住宅,淳安,千岛湖,杭州,fang.com
美都兰庭,住宅,淳安,千岛湖,杭州,fang.com
墨香新苑,住宅,淳安,千岛湖,杭州,fang.com
美都千岛碧云天,住宅,淳安,千岛湖,杭州,fang.com
睦州大道339号小区,住宅,淳安,千岛湖,杭州,fang.com
睦怡小区,住宅,淳安,千岛湖,杭州,fang.com
睦州大道521号楼,住宅,淳安,千岛湖,杭州,fang.com
南景苑,住宅,淳安,千岛湖,杭州,fang.com
"南山大街509,563,569号小区",住宅,淳安,千岛湖,杭州,fang.com
南山大街372-390号小区,住宅,淳安,千岛湖,杭州,fang.com
南山大街111-129号小区,住宅,淳安,千岛湖,杭州,fang.com
"南山大街321,323号小区",住宅,淳安,千岛湖,杭州,fang.com
南山大街39号小区,住宅,淳安,千岛湖,杭州,fang.com
南山大街75号小区,住宅,淳安,千岛湖,杭州,fang.com
"南山大街小区(449,483号)",住宅,淳安,千岛湖,杭州,fang.com
琵琶园,住宅,淳安,千岛湖,杭州,fang.com
排岭北路36号小区,住宅,淳安,千岛湖,杭州,fang.com
"排岭北路33,34号小区",住宅,淳安,千岛湖,杭州,fang.com
"排岭南路50,67号小区",住宅,淳安,千岛湖,杭州,fang.com
排岭北路29号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路43号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路44号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路46号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路62号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路53-54号小区,住宅,淳安,千岛湖,杭州,fang.com
排岭北路64-67号小区,住宅,淳安,千岛湖,杭州,fang.com
"排岭北路8,9,12号小区",住宅,淳安,千岛湖,杭州,fang.com
排岭南路87号小区,住宅,淳安,千岛湖,杭州,fang.com
枇杷园小区,住宅,淳安,千岛湖,杭州,fang.com
青溪家苑,住宅,淳安,千岛湖,杭州,fang.com
千岛花园,住宅,淳安,千岛湖,杭州,fang.com
千岛碧水花园,住宅,淳安,千岛湖,杭州,fang.com
千岛龙庭,住宅,淳安,千岛湖,杭州,fang.com
千岛湖商城,住宅,淳安,千岛湖,杭州,fang.com
千岛湖梦云岛,住宅,淳安,千岛湖,杭州,fang.com
千岛湖嘉苑,住宅,淳安,千岛湖,杭州,fang.com
千岛日月天地,住宅,淳安,千岛湖,杭州,fang.com
千岛湖星雨华府,住宅,淳安,千岛湖,杭州,fang.com
千岛湖留香园,住宅,淳安,千岛湖,杭州,fang.com
千岛湖玉兰花园,住宅,淳安,千岛湖,杭州,fang.com
千岛湖东方海岸,住宅,淳安,千岛湖,杭州,fang.com
千岛湖雅苑,住宅,淳安,千岛湖,杭州,fang.com
骑龙巷20-24号小区,住宅,淳安,千岛湖,杭州,fang.com
骑龙巷1-3号小区,住宅,淳安,千岛湖,杭州,fang.com
青塘坞小区,住宅,淳安,千岛湖,杭州,fang.com
青石湾商业广场,住宅,淳安,千岛湖,杭州,fang.com
千岛湖悦湖湾(公寓住宅),住宅,淳安,千岛湖,杭州,fang.com
千岛湖蓝城颐景玉兰,住宅,淳安,千岛湖,杭州,fang.com
千岛湖公寓,住宅,淳安,千岛湖,杭州,fang.com
如意巷小区,住宅,淳安,千岛湖,杭州,fang.com
实验厂公租房,住宅,淳安,千岛湖,杭州,fang.com
杉柏山庄,住宅,淳安,千岛湖,杭州,fang.com
四马巷小区,住宅,淳安,千岛湖,杭州,fang.com
桃源山庄,住宅,淳安,千岛湖,杭州,fang.com
塘边弄2-20号小区,住宅,淳安,千岛湖,杭州,fang.com
温馨家园,住宅,淳安,千岛湖,杭州,fang.com
温馨小区,住宅,淳安,千岛湖,杭州,fang.com
文昌村,住宅,淳安,千岛湖,杭州,fang.com
万寿园,住宅,淳安,千岛湖,杭州,fang.com
新都苑,住宅,淳安,千岛湖,杭州,fang.com
新安大街20号小区,住宅,淳安,千岛湖,杭州,fang.com
新安东路457号小区,住宅,淳安,千岛湖,杭州,fang.com
新安北路19-22号小区,住宅,淳安,千岛湖,杭州,fang.com
新安北路小区(60-70号),住宅,淳安,千岛湖,杭州,fang.com
新安大街6号小区,住宅,淳安,千岛湖,杭州,fang.com
新安东路261号小区,住宅,淳安,千岛湖,杭州,fang.com
新安东路381-435(单)号小区,住宅,淳安,千岛湖,杭州,fang.com
新安东路332-342(双)号小区,住宅,淳安,千岛湖,杭州,fang.com
新安东路870号小区,住宅,淳安,千岛湖,杭州,fang.com
新兴路79号小区,住宅,淳安,千岛湖,杭州,fang.com
向阳巷小区,住宅,淳安,千岛湖,杭州,fang.com
县教委仪器电教站综合楼,住宅,淳安,千岛湖,杭州,fang.com
县公安局办证中心住宅楼,住宅,淳安,千岛湖,杭州,fang.com
县工商局综合楼,住宅,淳安,千岛湖,杭州,fang.com
县房管处人才楼,住宅,淳安,千岛湖,杭州,fang.com
西园大厦,住宅,淳安,千岛湖,杭州,fang.com
一家山水,住宅,淳安,千岛湖,杭州,fang.com
阳光路小区,住宅,淳安,千岛湖,杭州,fang.com
郁川街28号小区,住宅,淳安,千岛湖,杭州,fang.com
阳光路4号小区,住宅,淳安,千岛湖,杭州,fang.com
鱼市街110-130号小区,住宅,淳安,千岛湖,杭州,fang.com
云梯巷小区,住宅,淳安,千岛湖,杭州,fang.com
玉翰明珠公馆,住宅,淳安,千岛湖,杭州,fang.com
紫荆花园,住宅,淳安,千岛湖,杭州,fang.com
招商近湖花苑,住宅,淳安,千岛湖,杭州,fang.com
中梁千岛悦府,住宅,淳安,千岛湖,杭州,fang.com
紫荆香江庭院,住宅,淳安,千岛湖,杭州,fang.com
知丰小区,住宅,淳安,千岛湖,杭州,fang.com
长运安全文明小区,住宅,淳安,千岛湖,杭州,fang.com
佰澜公寓,住宅,淳安,千岛湖,杭州,fang.com
东庄新村,住宅,淳安,千岛湖,杭州,fang.com
宕里新村,住宅,淳安,千岛湖,杭州,fang.com
宕里村,住宅,淳安,千岛湖,杭州,fang.com
丰家山云村村,住宅,淳安,千岛湖,杭州,fang.com
富山村,住宅,淳安,千岛湖,杭州,fang.com
黄村村自建房,住宅,淳安,千岛湖,杭州,fang.com
何家村(淳安),住宅,淳安,千岛湖,杭州,fang.com
鸠坑乡自建房,住宅,淳安,千岛湖,杭州,fang.com
里口村自建房,住宅,淳安,千岛湖,杭州,fang.com
龙门村自建房,住宅,淳安,千岛湖,杭州,fang.com
马路村自建房,住宅,淳安,千岛湖,杭州,fang.com
毛演村自建房,住宅,淳安,千岛湖,杭州,fang.com
坪山村自建房,住宅,淳安,千岛湖,杭州,fang.com
屏湖斋堂村自建房,住宅,淳安,千岛湖,杭州,fang.com
千岛湖财富中心,住宅,淳安,千岛湖,杭州,fang.com
前坞村,住宅,淳安,千岛湖,杭州,fang.com
施家坪村自建房,住宅,淳安,千岛湖,杭州,fang.com
宋家坞村自建房,住宅,淳安,千岛湖,杭州,fang.com
行岗路1-22号小区,住宅,淳安,千岛湖,杭州,fang.com
西河村(淳安),住宅,淳安,千岛湖,杭州,fang.com
西阳村自建房,住宅,淳安,千岛湖,杭州,fang.com
下潘村,住宅,淳安,千岛湖,杭州,fang.com
余岭村自建房,住宅,淳安,千岛湖,杭州,fang.com
周坑村自建房,住宅,淳安,千岛湖,杭州,fang.com
彩虹城,住宅,滨江,浦沿,杭州,fang.com
贺田尚城,住宅,滨江,浦沿,杭州,fang.com
荣盛·江荣府,住宅,滨江,浦沿,杭州,fang.com
观晖美寓,住宅,滨江,浦沿,杭州,fang.com
观邸国际公寓,住宅,滨江,浦沿,杭州,fang.com
临江花园,住宅,滨江,浦沿,杭州,fang.com
璞悦湾,住宅,滨江,浦沿,杭州,fang.com
钱江湾花园,住宅,滨江,浦沿,杭州,fang.com
江南文苑,住宅,滨江,浦沿,杭州,fang.com
六合天寓,住宅,滨江,浦沿,杭州,fang.com
钱塘山水,住宅,滨江,浦沿,杭州,fang.com
世茂之西湖,住宅,滨江,浦沿,杭州,fang.com
曼城,住宅,滨江,浦沿,杭州,fang.com
太阳国际,住宅,滨江,浦沿,杭州,fang.com
盛元慧谷,住宅,滨江,浦沿,杭州,fang.com
彩虹豪庭,住宅,滨江,浦沿,杭州,fang.com
天鸿君邑,住宅,滨江,浦沿,杭州,fang.com
国信嘉园,住宅,滨江,浦沿,杭州,fang.com
钱塘玫瑰湾,住宅,滨江,浦沿,杭州,fang.com
银杏汇公寓,住宅,滨江,浦沿,杭州,fang.com
东和云第,住宅,滨江,浦沿,杭州,fang.com
积家,住宅,滨江,浦沿,杭州,fang.com
银色港湾,住宅,滨江,浦沿,杭州,fang.com
滨江江滨花园,住宅,滨江,浦沿,杭州,fang.com
之江公寓,住宅,滨江,浦沿,杭州,fang.com
碧水豪园,住宅,滨江,浦沿,杭州,fang.com
银爵世纪公寓,住宅,滨江,浦沿,杭州,fang.com
星汇荣邸,住宅,滨江,浦沿,杭州,fang.com
伟星咏滨名邸,住宅,滨江,浦沿,杭州,fang.com
超级星期天公寓,住宅,滨江,浦沿,杭州,fang.com
银杏汇,住宅,滨江,浦沿,杭州,fang.com
长岛之春,住宅,滨江,浦沿,杭州,fang.com
钱塘景苑,住宅,滨江,浦沿,杭州,fang.com
江映云邸,住宅,滨江,浦沿,杭州,fang.com
联庄江涛阁,住宅,滨江,浦沿,杭州,fang.com
浙新小区,住宅,滨江,浦沿,杭州,fang.com
巧园,住宅,滨江,浦沿,杭州,fang.com
钱塘福苑,住宅,滨江,浦沿,杭州,fang.com
通策广场,住宅,滨江,浦沿,杭州,fang.com
之江花园,住宅,滨江,浦沿,杭州,fang.com
联乐名苑,住宅,滨江,浦沿,杭州,fang.com
大同公寓,住宅,滨江,浦沿,杭州,fang.com
逸天广场住宅,住宅,滨江,浦沿,杭州,fang.com
之江公寓景江苑,住宅,滨江,浦沿,杭州,fang.com
明乐府小区,住宅,滨江,浦沿,杭州,fang.com
联庄公寓,住宅,滨江,浦沿,杭州,fang.com
明德明理府,住宅,滨江,浦沿,杭州,fang.com
金盛浦沿公寓,住宅,滨江,浦沿,杭州,fang.com
浮力森林苑,住宅,滨江,浦沿,杭州,fang.com
江照华庭,住宅,滨江,浦沿,杭州,fang.com
浦沿镇前路,住宅,滨江,浦沿,杭州,fang.com
东冠公寓,住宅,滨江,浦沿,杭州,fang.com
钱塘大观,住宅,滨江,浦沿,杭州,fang.com
望水华庭,住宅,滨江,浦沿,杭州,fang.com
杨家墩悦府,住宅,滨江,浦沿,杭州,fang.com
滨盛路3050号,住宅,滨江,浦沿,杭州,fang.com
滨文苑小区,住宅,滨江,浦沿,杭州,fang.com
超级星期天住宅,住宅,滨江,浦沿,杭州,fang.com
东冠新农村,住宅,滨江,浦沿,杭州,fang.com
东冠路710号,住宅,滨江,浦沿,杭州,fang.com
富汇豪庭,住宅,滨江,浦沿,杭州,fang.com
绿地旭辉城,住宅,滨江,滨盛,杭州,fang.com
寰宇天下,住宅,滨江,滨盛,杭州,fang.com
杭州壹号院一期,住宅,滨江,滨盛,杭州,fang.com
半岛国际,住宅,滨江,滨盛,杭州,fang.com
钱塘帝景,住宅,滨江,滨盛,杭州,fang.com
春江彼岸,住宅,滨江,滨盛,杭州,fang.com
水晶城,住宅,滨江,滨盛,杭州,fang.com
杭州壹号院二期,住宅,滨江,滨盛,杭州,fang.com
滨江金茂府,住宅,滨江,滨盛,杭州,fang.com
水印城,住宅,滨江,滨盛,杭州,fang.com
白金海岸,住宅,滨江,滨盛,杭州,fang.com
海威国际,住宅,滨江,滨盛,杭州,fang.com
水榭春天,住宅,滨江,滨盛,杭州,fang.com
绿城九龙仓柳岸晓风,住宅,滨江,滨盛,杭州,fang.com
时代滨江丹枫四季院,住宅,滨江,滨盛,杭州,fang.com
中兴花园,住宅,滨江,滨盛,杭州,fang.com
春江时代,住宅,滨江,滨盛,杭州,fang.com
缤纷北苑,住宅,滨江,滨盛,杭州,fang.com
锦绣江南,住宅,滨江,滨盛,杭州,fang.com
钱江水晶澜轩,住宅,滨江,滨盛,杭州,fang.com
仁苑,住宅,滨江,滨盛,杭州,fang.com
缤纷小区,住宅,滨江,滨盛,杭州,fang.com
缤纷东苑,住宅,滨江,滨盛,杭州,fang.com
盛庐,住宅,滨江,滨盛,杭州,fang.com
江尚景苑,住宅,滨江,滨盛,杭州,fang.com
中兴花园百合苑,住宅,滨江,滨盛,杭州,fang.com
缤纷西苑小区,住宅,滨江,滨盛,杭州,fang.com
金铂湾公寓,住宅,滨江,滨盛,杭州,fang.com
江南国美家园,住宅,滨江,滨盛,杭州,fang.com
滨海大厦,住宅,滨江,滨盛,杭州,fang.com
滨盛小区,住宅,滨江,滨盛,杭州,fang.com
长虹小区,住宅,滨江,滨盛,杭州,fang.com
红门家园,住宅,滨江,滨盛,杭州,fang.com
杭州壹号院,住宅,滨江,滨盛,杭州,fang.com
东方郡,住宅,滨江,西兴,杭州,fang.com
龙湖滨康天曜城,住宅,滨江,西兴,杭州,fang.com
绿城晓风印月,住宅,滨江,西兴,杭州,fang.com
滨江建杭·江晖府,住宅,滨江,西兴,杭州,fang.com
滨江御滨府,住宅,滨江,西兴,杭州,fang.com
官河锦庭,住宅,滨江,西兴,杭州,fang.com
东方郡东区,住宅,滨江,西兴,杭州,fang.com
中央花城,住宅,滨江,西兴,杭州,fang.com
湘云雅苑,住宅,滨江,西兴,杭州,fang.com
东方花城,住宅,滨江,西兴,杭州,fang.com
玲珑府,住宅,滨江,西兴,杭州,fang.com
温馨人家,住宅,滨江,西兴,杭州,fang.com
温兴风情苑,住宅,滨江,西兴,杭州,fang.com
明月江南,住宅,滨江,西兴,杭州,fang.com
江斓映象府,住宅,滨江,西兴,杭州,fang.com
江南豪园,住宅,滨江,西兴,杭州,fang.com
铂金时代,住宅,滨江,西兴,杭州,fang.com
钱塘春晓花园,住宅,滨江,西兴,杭州,fang.com
新州花苑,住宅,滨江,西兴,杭州,fang.com
迎春小区,住宅,滨江,西兴,杭州,fang.com
连园,住宅,滨江,西兴,杭州,fang.com
迎春南苑,住宅,滨江,西兴,杭州,fang.com
春波南苑,住宅,滨江,西兴,杭州,fang.com
望江南,住宅,滨江,西兴,杭州,fang.com
同方燕语林森,住宅,滨江,西兴,杭州,fang.com
时代滨江悦,住宅,滨江,西兴,杭州,fang.com
春波小区,住宅,滨江,西兴,杭州,fang.com
春波西苑,住宅,滨江,西兴,杭州,fang.com
铁岭花园,住宅,滨江,西兴,杭州,fang.com
迎春北苑,住宅,滨江,西兴,杭州,fang.com
春波东苑,住宅,滨江,西兴,杭州,fang.com
官河公寓,住宅,滨江,西兴,杭州,fang.com
滨安小区,住宅,滨江,西兴,杭州,fang.com
河畔花园,住宅,滨江,西兴,杭州,fang.com
世茂智慧之门,住宅,滨江,西兴,杭州,fang.com
兴盛花园,住宅,滨江,西兴,杭州,fang.com
固陵路小区,住宅,滨江,西兴,杭州,fang.com
钱塘滨和花园,住宅,滨江,西兴,杭州,fang.com
水晶湾,住宅,滨江,西兴,杭州,fang.com
启越府,住宅,滨江,西兴,杭州,fang.com
西兴路人民路小区,住宅,滨江,西兴,杭州,fang.com
古塘路小区,住宅,滨江,西兴,杭州,fang.com
歌山品悦府,住宅,滨江,西兴,杭州,fang.com
六眼井,住宅,滨江,西兴,杭州,fang.com
协同村,住宅,滨江,西兴,杭州,fang.com
"滨江人民路19,25号小区",住宅,滨江,西兴,杭州,fang.com
滨江人才公寓,住宅,滨江,西兴,杭州,fang.com
戴家墙门,住宅,滨江,西兴,杭州,fang.com
固陵路48-87号小区,住宅,滨江,西兴,杭州,fang.com
"官河路44,47号小区",住宅,滨江,西兴,杭州,fang.com
固陵路59号楼,住宅,滨江,西兴,杭州,fang.com
官河路103号,住宅,滨江,西兴,杭州,fang.com
官河路小区,住宅,滨江,西兴,杭州,fang.com
古塘路30号,住宅,滨江,西兴,杭州,fang.com
西兴镇张家弄,住宅,滨江,转塘,杭州,fang.com
滨汇之都,住宅,滨江,长河,杭州,fang.com
风雅钱塘,住宅,滨江,长河,杭州,fang.com
风景蝶院,住宅,滨江,长河,杭州,fang.com
绿城华润·晓月映翠,住宅,滨江,长河,杭州,fang.com
中南白马湖壹号,住宅,滨江,长河,杭州,fang.com
滨江兴耀滨耀学府,住宅,滨江,长河,杭州,fang.com
倾城之恋,住宅,滨江,长河,杭州,fang.com
南岸晶都,住宅,滨江,长河,杭州,fang.com
中兴和园,住宅,滨江,长河,杭州,fang.com
绿城晓月和风,住宅,滨江,长河,杭州,fang.com
万科城市之光,住宅,滨江,长河,杭州,fang.com
龙湖春江郦城,住宅,滨江,长河,杭州,fang.com
江南铭庭,住宅,滨江,长河,杭州,fang.com
金成滨玺云著邸,住宅,滨江,长河,杭州,fang.com
铂金名筑,住宅,滨江,长河,杭州,fang.com
中海云宸,住宅,滨江,长河,杭州,fang.com
冠山小区,住宅,滨江,长河,杭州,fang.com
白马湖小区白鹤苑,住宅,滨江,长河,杭州,fang.com
滨江平晖府,住宅,滨江,长河,杭州,fang.com
长江小区,住宅,滨江,长河,杭州,fang.com
翠堤春华轩,住宅,滨江,长河,杭州,fang.com
滨兴家园,住宅,滨江,长河,杭州,fang.com
长江西苑,住宅,滨江,长河,杭州,fang.com
湖漫雅筑,住宅,滨江,长河,杭州,fang.com
齐虹雅园,住宅,滨江,长河,杭州,fang.com
滨康二苑,住宅,滨江,长河,杭州,fang.com
白马湖小区孔雀苑,住宅,滨江,长河,杭州,fang.com
火炬小区,住宅,滨江,长河,杭州,fang.com
长虹苑,住宅,滨江,长河,杭州,fang.com
滨康小区,住宅,滨江,长河,杭州,fang.com
绿城卓越傲旋城,住宅,滨江,长河,杭州,fang.com
康悦香庄,住宅,滨江,长河,杭州,fang.com
山秀景苑,住宅,滨江,长河,杭州,fang.com
滨兴西苑,住宅,滨江,长河,杭州,fang.com
长兴苑,住宅,滨江,长河,杭州,fang.com
朗拾滨屿府,住宅,滨江,长河,杭州,fang.com
滨兴东苑,住宅,滨江,长河,杭州,fang.com
滨兴小区西区,住宅,滨江,长河,杭州,fang.com
冠新佳苑,住宅,滨江,长河,杭州,fang.com
江虹小区,住宅,滨江,长河,杭州,fang.com
白马湖小区凤凰苑,住宅,滨江,长河,杭州,fang.com
滨兴北苑小区,住宅,滨江,长河,杭州,fang.com
朗庭公馆,住宅,滨江,长河,杭州,fang.com
拾排里,住宅,滨江,长河,杭州,fang.com
白马湖小区鸿雁苑,住宅,滨江,长河,杭州,fang.com
映翠雅苑,住宅,滨江,长河,杭州,fang.com
保利天汇,住宅,滨江,长河,杭州,fang.com
长河中学教工宿舍,住宅,滨江,长河,杭州,fang.com
长江中路小区,住宅,滨江,长河,杭州,fang.com
环亚航银座,住宅,滨江,长河,杭州,fang.com
御景蓝湾,住宅,萧山,义桥,杭州,fang.com
铁建万科江湾城,住宅,萧山,义桥,杭州,fang.com
碧桂园东旭府,住宅,萧山,义桥,杭州,fang.com
南岸花城,住宅,萧山,义桥,杭州,fang.com
三水一生,住宅,萧山,义桥,杭州,fang.com
金域三江,住宅,萧山,义桥,杭州,fang.com
悦风荷锦庭,住宅,萧山,义桥,杭州,fang.com
绿都金域东方,住宅,萧山,义桥,杭州,fang.com
金域兰庭,住宅,萧山,义桥,杭州,fang.com
保亿湖风雅园,住宅,萧山,义桥,杭州,fang.com
碧桂园东旭府南区,住宅,萧山,义桥,杭州,fang.com
滨映时代府,住宅,萧山,义桥,杭州,fang.com
滨江江南之星,住宅,萧山,北干,杭州,fang.com
中国铁建江南国际城,住宅,萧山,北干,杭州,fang.com
金地天逸,住宅,萧山,北干,杭州,fang.com
金色钱塘,住宅,萧山,北干,杭州,fang.com
龙湖天钜,住宅,萧山,北干,杭州,fang.com
新城香悦公馆,住宅,萧山,北干,杭州,fang.com
湖滨花园,住宅,萧山,北干,杭州,fang.com
融信江南学府,住宅,萧山,北干,杭州,fang.com
滨江御江南,住宅,萧山,北干,杭州,fang.com
龙湖融信天琅府,住宅,萧山,北干,杭州,fang.com
旺角城,住宅,萧山,北干,杭州,fang.com
新白马公寓,住宅,萧山,北干,杭州,fang.com
绿城九龙仓钱塘明月,住宅,萧山,北干,杭州,fang.com
融信萧山公馆,住宅,萧山,北干,杭州,fang.com
融信永兴首府,住宅,萧山,北干,杭州,fang.com
顺发堤香,住宅,萧山,北干,杭州,fang.com
国颂府,住宅,萧山,北干,杭州,fang.com
开元加州阳光,住宅,萧山,北干,杭州,fang.com
三鑫君悦丽景,住宅,萧山,北干,杭州,fang.com
中誉现代城,住宅,萧山,北干,杭州,fang.com
泰和花园,住宅,萧山,城厢,杭州,fang.com
崇化小区,住宅,萧山,城厢,杭州,fang.com
高桥小区,住宅,萧山,城厢,杭州,fang.com
潘水小区,住宅,萧山,城厢,杭州,fang.com
汇宇花园,住宅,萧山,城厢,杭州,fang.com
潘水南苑,住宅,萧山,城厢,杭州,fang.com
珺悦府,住宅,萧山,城厢,杭州,fang.com
南市花园,住宅,萧山,城厢,杭州,fang.com
中天云望,住宅,萧山,城厢,杭州,fang.com
学林尚苑,住宅,萧山,城厢,杭州,fang.com
滨江滨涛映月,住宅,萧山,宁围,杭州,fang.com
华瑞晴庐,住宅,萧山,宁围,杭州,fang.com
融信展望,住宅,萧山,宁围,杭州,fang.com
保利融信大国璟,住宅,萧山,宁围,杭州,fang.com
融信杭州世纪,住宅,萧山,宁围,杭州,fang.com
融创望海潮,住宅,萧山,宁围,杭州,fang.com
保利潮起云上府,住宅,萧山,宁围,杭州,fang.com
滨江望涛月明,住宅,萧山,宁围,杭州,fang.com
滨江新希望拥潮府,住宅,萧山,宁围,杭州,fang.com
滨江新希望悦潮府,住宅,萧山,宁围,杭州,fang.com
绿城·沁桂轩,住宅,萧山,宁围,杭州,fang.com
绿城·咏桂里,住宅,萧山,宁围,杭州,fang.com
东南钱江蓝湾,住宅,萧山,宁围,杭州,fang.com
科尔世纪外滩,住宅,萧山,宁围,杭州,fang.com
新城璟隽公馆,住宅,萧山,宁围,杭州,fang.com
庆丰拥涛府,住宅,萧山,宁围,杭州,fang.com
新希望滨江锦粼府,住宅,萧山,宁围,杭州,fang.com
滨江江南名府,住宅,萧山,宁围,杭州,fang.com
景海湾,住宅,萧山,宁围,杭州,fang.com
新希望华发锦粼云荟,住宅,萧山,宁围,杭州,fang.com
国玺悦龙府,住宅,萧山,宁围,杭州,fang.com
中旅名门府,住宅,萧山,宁围,杭州,fang.com
雅棠轩,住宅,萧山,宁围,杭州,fang.com
东方一品公寓,住宅,萧山,宁围,杭州,fang.com
林之语,住宅,萧山,宁围,杭州,fang.com
滨心宁望府,住宅,萧山,宁围,杭州,fang.com
绿城桂月云翠园,住宅,萧山,宁围,杭州,fang.com
招商闻博花城,住宅,萧山,开发区,杭州,fang.com
万科海上明月一期,住宅,萧山,开发区,杭州,fang.com
潮听映月府,住宅,萧山,开发区,杭州,fang.com
龙湖旭辉春江悦茗,住宅,萧山,开发区,杭州,fang.com
龙湖春江天玺,住宅,萧山,开发区,杭州,fang.com
滨江翠语华庭,住宅,萧山,开发区,杭州,fang.com
嘉宸天誉名轩,住宅,萧山,开发区,杭州,fang.com
招商蛇口花屿观澜里,住宅,萧山,开发区,杭州,fang.com
新城香悦奥府,住宅,萧山,开发区,杭州,fang.com
中国铁建德信君宸,住宅,萧山,开发区,杭州,fang.com
绿城桂语听澜轩,住宅,萧山,开发区,杭州,fang.com
时代滨江翡翠之星,住宅,萧山,开发区,杭州,fang.com
新希望滨江锦宸,住宅,萧山,开发区,杭州,fang.com
中国铁建青秀城,住宅,萧山,开发区,杭州,fang.com
滨江东原拥翠府,住宅,萧山,开发区,杭州,fang.com
高运莱茵传奇,住宅,萧山,开发区,杭州,fang.com
